MovieID,Title,Year,Genres,Language,Country,Total Views
3576,"Hidden, The (1987)",1987,Action|Horror|Sci-Fi,Italian,UK,50897
1214,Alien (1979),1979,Action|Horror|Sci-Fi|Thriller,Italian,Canada,30576
1320,Alien³ (1992),1992,Action|Horror|Sci-Fi|Thriller,Italian,Canada,40566
2288,"Thing, The (1982)",1982,Action|Horror|Sci-Fi|Thriller,German,India,84490
2826,"13th Warrior, The (1999)",1999,Action|Horror|Thriller,Spanish,India,81034
1597,Conspiracy Theory (1997),1997,Action|Mystery|Romance|Thriller,German,USA,22789
1590,Event Horizon (1997),1997,Action|Mystery|Sci-Fi|Thriller,Italian,India,9572
815,Power 98 (1995),1995,Action|Mystery|Thriller,English,India,60027
1754,Fallen (1998),1998,Action|Mystery|Thriller,French,India,25622
2475,52 Pick-Up (1986),1986,Action|Mystery|Thriller,French,Canada,64374
1100,Days of Thunder (1990),1990,Action|Romance,French,UK,67171
1101,Top Gun (1986),1986,Action|Romance,French,France,65060
3452,Romeo Must Die (2000),2000,Action|Romance,French,Canada,50982
3638,Moonraker (1979),1979,Action|Romance|Sci-Fi,English,Canada,34224
163,Desperado (1995),1995,Action|Romance|Thriller,Italian,France,68799
353,"Crow, The (1994)",1994,Action|Romance|Thriller,French,USA,27749
377,Speed (1994),1994,Action|Romance|Thriller,Italian,India,60013
1479,"Saint, The (1997)",1997,Action|Romance|Thriller,English,USA,32267
1556,Speed 2: Cruise Control (1997),1997,Action|Romance|Thriller,Italian,Italy,43141
1722,Tomorrow Never Dies (1997),1997,Action|Romance|Thriller,English,USA,28447
2802,Tequila Sunrise (1988),1988,Action|Romance|Thriller,Spanish,India,63414
1408,"Last of the Mohicans, The (1992)",1992,Action|Romance|War,French,USA,85617
379,Timecop (1994),1994,Action|Sci-Fi,Italian,Italy,13074
405,Highlander III: The Sorcerer (1994),1994,Action|Sci-Fi,Italian,Canada,11670
442,Demolition Man (1993),1993,Action|Sci-Fi,Italian,UK,12816
504,No Escape (1994),1994,Action|Sci-Fi,Spanish,Canada,3241
737,Barb Wire (1996),1996,Action|Sci-Fi,Italian,Canada,7457
1383,Adrenalin: Fear the Rush (1996),1996,Action|Sci-Fi,Italian,UK,40577
1527,"Fifth Element, The (1997)",1997,Action|Sci-Fi,German,USA,74393
1882,Godzilla (1998),1998,Action|Sci-Fi,French,France,21759
2363,Godzilla (Gojira) (1954),1954,Action|Sci-Fi,Italian,Italy,19645
2364,Godzilla (Gojira) (1984),1984,Action|Sci-Fi,Spanish,USA,97965
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),1962,Action|Sci-Fi,French,UK,70538
2393,Star Trek: Insurrection (1998),1998,Action|Sci-Fi,German,India,66116
2529,Planet of the Apes (1968),1968,Action|Sci-Fi,English,India,88133
2530,Beneath the Planet of the Apes (1970),1970,Action|Sci-Fi,Italian,France,26784
2531,Battle for the Planet of the Apes (1973),1973,Action|Sci-Fi,German,India,9135
2532,Conquest of the Planet of the Apes (1972),1972,Action|Sci-Fi,English,USA,20767
2533,Escape from the Planet of the Apes (1971),1971,Action|Sci-Fi,English,Italy,53491
2549,Wing Commander (1999),1999,Action|Sci-Fi,Italian,Canada,21064
2807,Universal Soldier: The Return (1999),1999,Action|Sci-Fi,Spanish,France,63965
2808,Universal Soldier (1992),1992,Action|Sci-Fi,Italian,India,44609
3300,Pitch Black (2000),2000,Action|Sci-Fi,French,UK,8197
3593,Battlefield Earth (2000),2000,Action|Sci-Fi,German,Italy,50280
3702,Mad Max (1979),1979,Action|Sci-Fi,German,Italy,14213
3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),1981,Action|Sci-Fi,French,Canada,8888
3704,Mad Max Beyond Thunderdome (1985),1985,Action|Sci-Fi,German,Canada,7209
3793,X-Men (2000),2000,Action|Sci-Fi,Spanish,France,62640
3802,Freejack (1992),1992,Action|Sci-Fi,German,Canada,27958
3827,Space Cowboys (2000),2000,Action|Sci-Fi,English,UK,84004
172,Johnny Mnemonic (1995),1995,Action|Sci-Fi|Thriller,German,France,31896
286,Nemesis 2: Nebula (1995),1995,Action|Sci-Fi|Thriller,Spanish,UK,22777
589,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi|Thriller,Italian,Canada,89575
692,Solo (1996),1996,Action|Sci-Fi|Thriller,Italian,UK,74877
748,"Arrival, The (1996)",1996,Action|Sci-Fi|Thriller,Spanish,Canada,24576
1037,"Lawnmower Man, The (1992)",1992,Action|Sci-Fi|Thriller,English,Canada,76090
1240,"Terminator, The (1984)",1984,Action|Sci-Fi|Thriller,German,Italy,65134
1573,Face/Off (1997),1997,Action|Sci-Fi|Thriller,French,UK,22309
1831,Lost in Space (1998),1998,Action|Sci-Fi|Thriller,German,UK,92248
2571,"Matrix, The (1999)",1999,Action|Sci-Fi|Thriller,French,Italy,50172
2600,eXistenZ (1999),1999,Action|Sci-Fi|Thriller,Italian,UK,70964
2722,Deep Blue Sea (1999),1999,Action|Sci-Fi|Thriller,English,India,6568
3527,Predator (1987),1987,Action|Sci-Fi|Thriller,Spanish,USA,39892
3697,Predator 2 (1990),1990,Action|Sci-Fi|Thriller,Italian,India,91593
1200,Aliens (1986),1986,Action|Sci-Fi|Thriller|War,Spanish,UK,22819
2527,Westworld (1973),1973,Action|Sci-Fi|Thriller|Western,English,UK,28541
780,Independence Day (ID4) (1996),1996,Action|Sci-Fi|War,German,UK,14617
2662,"War of the Worlds, The (1953)",1953,Action|Sci-Fi|War,Italian,France,1763
2701,Wild Wild West (1999),1999,Action|Sci-Fi|Western,French,USA,7119
89,Nick of Time (1995),1995,Action|Thriller,English,UK,85159
95,Broken Arrow (1996),1996,Action|Thriller,German,Canada,23271
98,Shopping (1994),1994,Action|Thriller,Italian,Italy,57302
165,Die Hard: With a Vengeance (1995),1995,Action|Thriller,English,Canada,88265
288,Natural Born Killers (1994),1994,Action|Thriller,German,India,71580
376,"River Wild, The (1994)",1994,Action|Thriller,German,Canada,60836
401,Mirage (1995),1995,Action|Thriller,Italian,Italy,38832
423,Blown Away (1994),1994,Action|Thriller,English,Italy,29801
457,"Fugitive, The (1993)",1993,Action|Thriller,French,USA,57854
474,In the Line of Fire (1993),1993,Action|Thriller,English,Canada,71467
494,Executive Decision (1996),1996,Action|Thriller,Spanish,France,41730
786,Eraser (1996),1996,Action|Thriller,German,USA,91950
839,"Crow: City of Angels, The (1996)",1996,Action|Thriller,Spanish,Canada,50339
861,Supercop (1992),1992,Action|Thriller,English,France,20409
1004,"Glimmer Man, The (1996)",1996,Action|Thriller,Spanish,France,69423
1036,Die Hard (1988),1988,Action|Thriller,German,UK,61917
1047,"Long Kiss Goodnight, The (1996)",1996,Action|Thriller,French,India,87336
1218,"Killer, The (Die xue shuang xiong) (1989)",1989,Action|Thriller,English,Italy,72204
1370,Die Hard 2 (1990),1990,Action|Thriller,German,UK,73508
1438,Dante's Peak (1997),1997,Action|Thriller,Italian,USA,12341
1518,Breakdown (1997),1997,Action|Thriller,Italian,Italy,98819
1608,Air Force One (1997),1997,Action|Thriller,Spanish,USA,3716
1610,"Hunt for Red October, The (1990)",1990,Action|Thriller,French,France,93485
1636,Stag (1997),1997,Action|Thriller,English,Canada,85590
1687,"Jackal, The (1997)",1997,Action|Thriller,French,USA,4352
1752,Hard Rain (1998),1998,Action|Thriller,Italian,Italy,90817
1769,"Replacement Killers, The (1998)",1998,Action|Thriller,Spanish,UK,68559
1792,U.S. Marshalls (1998),1998,Action|Thriller,Italian,India,91614
1869,Black Dog (1998),1998,Action|Thriller,Italian,UK,38163
2058,"Negotiator, The (1998)",1998,Action|Thriller,German,Italy,73877
2273,Rush Hour (1998),1998,Action|Thriller,Spanish,Italy,43154
2334,"Siege, The (1998)",1998,Action|Thriller,Italian,Italy,28075
2353,Enemy of the State (1998),1998,Action|Thriller,Italian,UK,47303
2490,Payback (1999),1999,Action|Thriller,English,UK,45039
2741,No Mercy (1986),1986,Action|Thriller,French,India,14807
2763,"Thomas Crown Affair, The (1999)",1999,Action|Thriller,English,USA,1183
2812,In Too Deep (1999),1999,Action|Thriller,Italian,Canada,26201
2835,Chill Factor (1999),1999,Action|Thriller,Spanish,Canada,22960
2881,Double Jeopardy (1999),1999,Action|Thriller,French,Canada,92898
3082,"World Is Not Enough, The (1999)",1999,Action|Thriller,Spanish,India,54934
3113,End of Days (1999),1999,Action|Thriller,Spanish,Italy,91477
3256,Patriot Games (1992),1992,Action|Thriller,French,UK,77884
3267,"Mariachi, El (1992)",1992,Action|Thriller,Italian,Italy,11502
3316,Reindeer Games (2000),2000,Action|Thriller,Spanish,India,72628
3523,Taffin (1988),1988,Action|Thriller,German,USA,58776
3555,U-571 (2000),2000,Action|Thriller,French,Canada,40856
3623,Mission: Impossible 2 (2000),2000,Action|Thriller,German,India,74256
3726,Assault on Precinct 13 (1976),1976,Action|Thriller,German,UK,29200
1616,"Peacemaker, The (1997)",1997,Action|Thriller|War,French,Italy,18782
2402,Rambo: First Blood Part II (1985),1985,Action|War,English,UK,44169
2404,Rambo III (1988),1988,Action|War,Italian,UK,70036
2476,Heartbreak Ridge (1986),1986,Action|War,Italian,USA,80189
2815,Iron Eagle (1986),1986,Action|War,German,UK,22106
2816,Iron Eagle II (1988),1988,Action|War,German,UK,3570
2817,Aces: Iron Eagle III (1992),1992,Action|War,English,Canada,9865
2818,Iron Eagle IV (1995),1995,Action|War,Italian,Italy,48273
2944,"Dirty Dozen, The (1967)",1967,Action|War,English,USA,49788
3137,"Sea Wolves, The (1980)",1980,Action|War,German,Italy,60797
3372,"Bridge at Remagen, The (1969)",1969,Action|War,Italian,France,63865
3441,Red Dawn (1984),1984,Action|War,Spanish,India,75667
3519,Force 10 from Navarone (1978),1978,Action|War,German,USA,47404
3766,Missing in Action (1984),1984,Action|War,French,India,84844
3767,Missing in Action 2: The Beginning (1985),1985,Action|War,French,USA,52122
3768,Braddock: Missing in Action III (1988),1988,Action|War,English,India,47811
1201,"Good, The Bad and The Ugly, The (1966)",1966,Action|Western,French,Italy,38076
2951,"Fistful of Dollars, A (1964)",1964,Action|Western,English,Italy,79477
761,"Phantom, The (1996)",1996,Adventure,Italian,Canada,87331
941,"Mark of Zorro, The (1940)",1940,Adventure,English,Canada,9533
1070,Macao (1952),1952,Adventure,French,USA,92754
1254,"Treasure of the Sierra Madre, The (1948)",1948,Adventure,French,USA,42029
1303,"Man Who Would Be King, The (1975)",1975,Adventure,Italian,Italy,34561
1849,Prince Valiant (1997),1997,Adventure,English,UK,55093
1931,Mutiny on the Bounty (1935),1935,Adventure,Spanish,Canada,28722
2477,Firewalker (1986),1986,Adventure,French,UK,92743
2537,Beyond the Poseidon Adventure (1979),1979,Adventure,Spanish,India,64598
2895,Napoleon and Samantha (1972),1972,Adventure,French,Canada,59835
3036,Quest for Fire (1981),1981,Adventure,English,India,24287
3166,Brenda Starr (1989),1989,Adventure,French,USA,72758
3172,Ulysses (Ulisse) (1954),1954,Adventure,Italian,Canada,97587
3207,"Snows of Kilimanjaro, The (1952)",1952,Adventure,French,France,57220
3390,Shanghai Surprise (1986),1986,Adventure,English,Italy,37213
3412,"Bear, The (1988)",1988,Adventure,Spanish,Italy,98032
3492,"Son of the Sheik, The (1926)",1926,Adventure,Italian,India,66325
2899,Gulliver's Travels (1939),1939,Adventure|Animation|Children's,German,Italy,72385
3945,Digimon: The Movie (2000),2000,Adventure|Animation|Children's,Italian,UK,26040
673,Space Jam (1996),1996,Adventure|Animation|Children's|Comedy|Fantasy,German,USA,35323
1566,Hercules (1997),1997,Adventure|Animation|Children's|Comedy|Musical,English,UK,68190
1881,Quest for Camelot (1998),1998,Adventure|Animation|Children's|Fantasy,English,USA,17616
1030,Pete's Dragon (1977),1977,Adventure|Animation|Children's|Musical,English,India,77454
2099,Song of the South (1946),1946,Adventure|Animation|Children's|Musical,English,USA,20575
2116,"Lord of the Rings, The (1978)",1978,Adventure|Animation|Children's|Sci-Fi,French,Italy,15298
2987,Who Framed Roger Rabbit? (1988),1988,Adventure|Animation|Film-Noir,French,Italy,17526
3745,Titan A.E. (2000),2000,Adventure|Animation|Sci-Fi,Italian,Italy,26917
1274,Akira (1988),1988,Adventure|Animation|Sci-Fi|Thriller,German,France,50823
8,Tom and Huck (1995),1995,Adventure|Children's,French,India,50355
146,"Amazing Panda Adventure, The (1995)",1995,Adventure|Children's,English,USA,68033
158,Casper (1995),1995,Adventure|Children's,English,USA,66877
238,Far From Home: The Adventures of Yellow Dog (1995),1995,Adventure|Children's,German,Canada,59607
392,"Secret Adventures of Tom Thumb, The (1993)",1993,Adventure|Children's,German,India,41133
421,Black Beauty (1994),1994,Adventure|Children's,French,France,3439
484,Lassie (1994),1994,Adventure|Children's,French,India,7490
577,Andre (1994),1994,Adventure|Children's,Spanish,UK,25900
609,Homeward Bound II: Lost in San Francisco (1996),1996,Adventure|Children's,French,UK,46048
711,Flipper (1996),1996,Adventure|Children's,German,India,81591
754,Gold Diggers: The Secret of Bear Mountain (1995),1995,Adventure|Children's,Spanish,India,74922
808,Alaska (1996),1996,Adventure|Children's,Spanish,Canada,39317
828,"Adventures of Pinocchio, The (1996)",1996,Adventure|Children's,Spanish,Italy,24254
986,Fly Away Home (1996),1996,Adventure|Children's,French,Italy,62197
1015,Homeward Bound: The Incredible Journey (1993),1993,Adventure|Children's,English,USA,96687
1017,Swiss Family Robinson (1960),1960,Adventure|Children's,Spanish,UK,42230
1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",1997,Adventure|Children's,German,Italy,76834
1582,Wild America (1997),1997,Adventure|Children's,German,UK,56649
1826,Barney's Great Adventure (1998),1998,Adventure|Children's,Italian,France,87310
2039,Cheetah (1989),1989,Adventure|Children's,Spanish,India,47005
2056,In Search of the Castaways (1962),1962,Adventure|Children's,German,UK,75412
2057,"Incredible Journey, The (1963)",1963,Adventure|Children's,Italian,India,63541
2077,"Journey of Natty Gann, The (1985)",1985,Adventure|Children's,English,France,46412
2103,Tall Tale (1994),1994,Adventure|Children's,English,UK,15693
2449,"Garbage Pail Kids Movie, The (1987)",1987,Adventure|Children's,English,India,51668
3332,"Legend of Lobo, The (1962)",1962,Adventure|Children's,German,Italy,19299
3345,"Charlie, the Lonesome Cougar (1967)",1967,Adventure|Children's,English,UK,75766
3672,Benji (1974),1974,Adventure|Children's,Italian,Italy,74106
3673,Benji the Hunted (1987),1987,Adventure|Children's,French,USA,29207
3674,For the Love of Benji (1977),1977,Adventure|Children's,Spanish,UK,17222
1011,Herbie Rides Again (1974),1974,Adventure|Children's|Comedy,French,Italy,7136
1359,Jingle All the Way (1996),1996,Adventure|Children's|Comedy,English,India,10027
1806,Paulie (1998),1998,Adventure|Children's|Comedy,French,USA,82519
2037,Candleshoe (1977),1977,Adventure|Children's|Comedy,German,USA,31412
2050,Herbie Goes Bananas (1980),1980,Adventure|Children's|Comedy,German,India,70022
2051,Herbie Goes to Monte Carlo (1977),1977,Adventure|Children's|Comedy,Italian,Canada,29945
1073,Willy Wonka and the Chocolate Factory (1971),1971,Adventure|Children's|Comedy|Fantasy,English,India,30876
1848,"Borrowers, The (1997)",1997,Adventure|Children's|Comedy|Fantasy,Italian,France,50621
258,"Kid in King Arthur's Court, A (1995)",1995,Adventure|Children's|Comedy|Fantasy|Romance,French,USA,81252
2054,"Honey, I Shrunk the Kids (1989)",1989,Adventure|Children's|Comedy|Fantasy|Sci-Fi,English,UK,36308
107,Muppet Treasure Island (1996),1996,Adventure|Children's|Comedy|Musical,French,Italy,74030
169,Free Willy 2: The Adventure Home (1995),1995,Adventure|Children's|Drama,German,USA,88892
455,Free Willy (1993),1993,Adventure|Children's|Drama,Italian,India,97083
1551,Buddy (1997),1997,Adventure|Children's|Drama,French,USA,62912
1595,Free Willy 3: The Rescue (1997),1997,Adventure|Children's|Drama,German,Italy,53429
2429,Mighty Joe Young (1998),1998,Adventure|Children's|Drama,Spanish,USA,75260
2430,Mighty Joe Young (1949),1949,Adventure|Children's|Drama,English,USA,40423
919,"Wizard of Oz, The (1939)",1939,Adventure|Children's|Drama|Musical,Spanish,France,19850
2045,"Far Off Place, A (1993)",1993,Adventure|Children's|Drama|Romance,Spanish,USA,61968
2,Jumanji (1995),1995,Adventure|Children's|Fantasy,Spanish,UK,1661
56,Kids of the Round Table (1995),1995,Adventure|Children's|Fantasy,French,Canada,12661
60,"Indian in the Cupboard, The (1995)",1995,Adventure|Children's|Fantasy,English,France,33177
126,"NeverEnding Story III, The (1994)",1994,Adventure|Children's|Fantasy,Spanish,France,47617
1009,Escape to Witch Mountain (1975),1975,Adventure|Children's|Fantasy,German,UK,76815
1967,Labyrinth (1986),1986,Adventure|Children's|Fantasy,French,Italy,5039
2005,"Goonies, The (1985)",1985,Adventure|Children's|Fantasy,French,France,80593
2043,Darby O'Gill and the Little People (1959),1959,Adventure|Children's|Fantasy,Spanish,France,76491
2161,"NeverEnding Story, The (1984)",1984,Adventure|Children's|Fantasy,Italian,UK,66280
2162,"NeverEnding Story II: The Next Chapter, The (1990)",1990,Adventure|Children's|Fantasy,Spanish,USA,21009
2399,Santa Claus: The Movie (1985),1985,Adventure|Children's|Fantasy,French,UK,81454
1019,"20,000 Leagues Under the Sea (1954)",1954,Adventure|Children's|Fantasy|Sci-Fi,German,USA,84765
1750,Star Kid (1997),1997,Adventure|Children's|Fantasy|Sci-Fi,English,Italy,88210
2093,Return to Oz (1985),1985,Adventure|Children's|Fantasy|Sci-Fi,Italian,India,94182
1031,Bedknobs and Broomsticks (1971),1971,Adventure|Children's|Musical,Spanish,France,16318
362,"Jungle Book, The (1994)",1994,Adventure|Children's|Romance,English,Canada,9482
2046,Flight of the Navigator (1986),1986,Adventure|Children's|Sci-Fi,French,UK,18975
2450,Howard the Duck (1986),1986,Adventure|Children's|Sci-Fi,English,India,64555
952,Around the World in 80 Days (1956),1956,Adventure|Comedy,German,Italy,63245
1887,Almost Heroes (1998),1998,Adventure|Comedy,German,USA,94948
2133,Adventures in Babysitting (1987),1987,Adventure|Comedy,Spanish,USA,2245
2265,Nothing But Trouble (1991),1991,Adventure|Comedy,German,India,94870
2470,Crocodile Dundee (1986),1986,Adventure|Comedy,French,UK,77336
2471,Crocodile Dundee II (1988),1988,Adventure|Comedy,French,Canada,1118
2733,Vibes (1988),1988,Adventure|Comedy,English,UK,81759
1259,Stand by Me (1986),1986,Adventure|Comedy|Drama,French,India,80570
2088,Popeye (1980),1980,Adventure|Comedy|Musical,English,Italy,53013
